titulo,autores,generos,serie,sinopsis,url_portada,url_libro,fecha_extraccion,categoria_origen
La única criatura enorme e inofensiva,Brooke Bolander,"Ciencia ficción, Novela",N/A,"Kat tiene una misión ridícula si no fuese crucial para una especie humana en horas bajísimas: convencer a las elefantas matriarcas para que tiñan su piel de verde radiactivo, y convertirse así en balizas que adviertan del peligro invisible que se esconde bajo la montaña.Muchos años antes, la joven Regan crea un extraño vínculo con Topsy, una elefanta usada para manipular uranio cuando las trabajadoras humanas comienzan a morir. Pero también hablan las elefantas: voces que se cantan, en la oscuridad, para conservar la memoria de una injusticia remota.La única criatura enorme e inofensiva, debut literario de Brooke Bolander y ganadora del premio Locus y el Nébula, se presenta como una fábula siniestra; una historia alternativa que nace de sucesos reales y reinterpreta el mundo contra el poder y la violencia; contra la explotación de las mujeres y de los animales.Acompaña al texto un prólogo de Ainhoa Goñi, que aporta las claves históricas sobre las que se basa la novela.",https://assets.lectulandia.co/b/ab/Brooke%20Bolander/La%20unica%20criatura%20enorme%20e%20inofensiva%20(1)/big.jpg,https://ww3.lectulandia.co/book/la-unica-criatura-enorme-e-inofensiva/,2026-09-15 02:32:03,Ciencia Ficción
Más Allá 15,Arthur Sellings,"Ciencia ficción, Fantástico, Publicaciónes periódicas, Relato",Libro 15 de:Más Allá,"Revista mensual de aventuras apasionantes en el mundo de la magia científicaAgosto-1954Novela corta:*Sarita, por Isaac Asimov*Testarudos, por J. T. McIntoshAventuras del pensamiento:*La exploración de Marte, por Hugo Gernsback*¿Dónde estábamos?, por L. Sprague de Camp*¿Adónde vamos?, por Robert A. HeinleinCuentos:*ZEN, por Jerome Bixby*Arma escrupulosa, por Howard L. Myers*Carnívora, por G. A. Morris*Los muchachos de Vespis, por Arthur Sellings*Operación silencio, por William TennArtículos científicos:*¿Es esto el fin de la parálisis infantil?Novedades cósmicas:*La vida en el Universo: Venus,por Gron Aguirre y Ángel Gide* Espaciotest y sus respuestas* Contestando a los lectores* Ultratrompetas de Jericó (Editorial)",https://assets.lectulandia.co/b/ab/AA%20VV/Mas%20Alla%2015%20(1217)/big.jpg,https://ww3.lectulandia.co/book/mas-alla-15/,2026-09-15 02:32:06,Ciencia Ficción
Dios Emperador de Dune (Edición ilustrada),Frank Herbert,"Ciencia ficción, Novela",Libro 4 de:Dune,"Esta cuarta entrega de la sagaDunecentra su trama en la figura mesiánica de Leto Atreides II (hijo de Paul Atreides, héroe cuya estirpe hunde sus raíces en la legendaria casa griega de los Átridas) y nos lleva, a través de diversos dilemas éticos, a comprender los mitos que necesita la humanidad y a los héroes que los encarnan.El futuro, en el mundo de Dune, pertenece solo a los que son capaces de pensar por sí mismos…Esta saga apasionante plantea por primera vez de forma completa, racional y convincente todo un mundo absolutamente diferente del nuestro.Sus referencias a los problemas ecológicos, el poder de las drogas y la fuerza psicológica de los mitos la han convertido en una obra de culto para millones de lectores en todo el mundo.",https://assets.lectulandia.co/b/ab/Frank%20Herbert/Dios%20Emperador%20de%20Dune%20(18)/big.jpg,https://ww3.lectulandia.co/book/dios-emperador-de-dune-edicion-ilustrada/,2026-09-15 02:32:08,Ciencia Ficción
Hijos de Dune (Edición ilustrada),Frank Herbert,"Ciencia ficción, Novela",Libro 3 de:Dune,"Leto Atreides, el hijo de Paul —el mesías de una religión que arrasó el universo, el mártir que, ciego, se adentró en el desierto para morir—, tiene ahora nueve años. Pero es mucho más que un niño, porque dentro de él laten miles de vidas que lo arrastran a un implacable destino.Él y su hermana gemela, bajo la regencia de su tía Alia, gobiernan un planeta que se ha convertido en el eje de todo el universo: Arrakis, más conocido como Dune.Y en este planeta, centro de las intrigas de una corrupta clase política y sometido a una sofocante burocracia religiosa, aparece de pronto un predicador ciego, procedente del desierto.¿Es realmente Paul Atreides, que regresa de entre los muertos para advertir a la humanidad del peligro más abominable?",https://assets.lectulandia.co/b/ab/Frank%20Herbert/Hijos%20de%20Dune%20Edicion%20ilustrada%20(16)/big.jpg,https://ww3.lectulandia.co/book/hijos-de-dune-edicion-ilustrada/,2026-09-15 02:32:11,Ciencia Ficción
Condición artificial (trad. Carlos Loscertales),Martha Wells,"Ciencia ficción, Novela",Libro 2 de:Los diarios de Matabot,"Tiene un oscuro pasado, uno en el que cierto número de humanos fueron asesinados. Un pasado que hizo que se pusiera el nombre de Matabot. Pero solo tiene vagos recuerdos de la masacre que dio origen a ese nombre, y quiere saber más.Aliado con un transporte de investigación al que llama TIG (no quieras saber qué significa la G), Matabot se dirige a la instalación minera en la que tuvo lugar el incidente.Lo que descubrirá allí cambiará para siempre su forma de pensar…",https://assets.lectulandia.co/b/ab/Martha%20Wells/Condicion%20artificial%20trad%20Carlos%20Loscertales%20(6)/big.jpg,https://ww3.lectulandia.co/book/condicion-artificial-trad-carlos-loscertales/,2026-09-15 02:32:13,Ciencia Ficción
El mesías de Dune (Edición ilustrada),Frank Herbert,"Ciencia ficción, Novela",Libro 2 de:Dune,"Arrakis, también llamado Dune: un mundo desierto en pos del sueño de convertirse en un paraíso, cuna de mil guerras que se han extendido por todo el universo y de un anhelo mesiánico que intenta alcanzar el sueño más antiguo de la humanidad…Paul Atreides: un personaje mítico, perturbado por la cercana presencia de una sombra dominante: su hermana Alia.Y frente a ellos, los grandes intereses económicos, políticos y religiosos que sacuden los espacios interestelares: la CHOAM, la Cofradía espacial, el Landsraad, la Bene Gesserit…Todo ello, y mucho más, conforma esta segunda entrega deDune: un fresco impresionante y una obra cumbre de la imaginación.",https://assets.lectulandia.co/b/ab/Frank%20Herbert/El%20mesias%20de%20Dune%20(15)/big.jpg,https://ww3.lectulandia.co/book/el-mesias-de-dune-edicion-ilustrada/,2026-09-15 02:32:16,Ciencia Ficción
Dune (Edición ilustrada),Frank Herbert,"Ciencia ficción, Novela",Libro 1 de:Dune,"En el desértico planeta Arrakis, el agua es el bien más preciado y llorar a los muertos, el símbolo de máxima prodigalidad. Pero algo hace de Arrakis una pieza estratégica para los intereses del Emperador, las Grandes Casas y la Cofradía, los tres grandes poderes de la galaxia. Arrakis es el único origen conocido de la melange, preciosa especia y uno de los bienes más codiciados del universo.Al duque Leto Atreides se le asigna el gobierno de este mundo inhóspito, habitado por los indómitos Fremen y monstruosos gusanos de arena de centenares de metros de longitud. Sin embargo, cuando la familia es traicionada, su hijo y heredero, Paul, emprenderá un viaje hacia un destino más grande del que jamás hubiese podido soñar.Mezcla fascinante de aventura, misticismo, intrigas políticas y ecologismo,Dunese convirtió, desde el momento de su publicación, en un fenómeno de culto y en la mayor epopeya de ciencia-ficción de todos los tiempos.La mayor epopeya de la ciencia ficción de todos los tiempos.",https://assets.lectulandia.co/b/ab/Frank%20Herbert/Dune%20Edicion%20ilustrada%20(17)/big.jpg,https://ww3.lectulandia.co/book/dune-edicion-ilustrada/,2026-09-15 02:32:18,Ciencia Ficción
El hombre bicentenario y otros cuentos,Isaac Asimov,"Ciencia ficción, Relato",N/A,"En 1976 se cumplía el bicentenario de la formación de Estados Unidos como nación. Con motivo de tal conmemoración, una revista solicitó a Isaac Asimov que escribiera un relato con el título deEl hombre bicentenario. La revista proporcionaba el título; el autor debía poner todo lo demás de su cosecha. A Asimov le dio por pensar que ningún hombre podía vivir tanto tiempo. Podía entonces tratarse de un robot, pero con la particularidad de que deseaba ser un hombre. El resultado fue el magistral relato que en su día obtuvo los premios Hugo, Locus y Nebula y que ahora da nombre a esta recopilación. Junto a él, podemos gozar de otros cuentos que han pasado ya a la historia con la categoría de grandes clásicos.",https://assets.lectulandia.co/b/ab/Isaac%20Asimov/El%20hombre%20bicentenario%20y%20otros%20cuentos%20(140)/big.jpg,https://ww3.lectulandia.co/book/el-hombre-bicentenario-y-otros-cuentos/,2026-09-15 02:32:20,Ciencia Ficción
Tótem,Armando Cuevas Calderón,"Aventuras, Ciencia ficción, Novela",N/A,"Tótem, una novela de aventuras e intriga donde las leyendas respiran y los fantasmas de la selva se sientan a la hoguera junto a hombres de corazones oscuros. El hijo de un magnate inglés ha desaparecido en el rincón menos explorado del Amazonas. Diego Santamaría, un arqueólogo desprestigiado, aceptará el encargo de buscarlo. La misión es turbia y peligrosa, pero para él representa la oportunidad de cumplir el sueño de su vida: encontrar las ruinas de una ciudad legendaria. La expedición la formarán un variopinto grupo dispuesto a adentrarse en aquel territorio ignoto y salvaje sin importarles los riesgos, y sin sospechar que la codicia humana será el mayor de sus enemigos, incluso peor que la ira de los ancestrales dioses que habitan el Amazonas.",https://assets.lectulandia.co/b/ab/Armando%20Cuevas%20Calderon/Totem%20(13)/big.jpg,https://ww3.lectulandia.co/book/totem/,2026-09-15 02:32:23,Ciencia Ficción
Escuadrón: La saga,Brandon Sanderson,"Ciencia ficción, Fantástico, Novela",Libro 0 de:Escuadrón,"La saga Escuadrón de Brandon Sanderson es una epopeya de ciencia ficción llena de batallas estelares, misterios galácticos y un destino que cambiará el universo.En un futuro lejano, la humanidad lucha por sobrevivir en un planeta hostil, asediada por fuerzas desconocidas. Spensa, una joven con el sueño de convertirse en piloto de caza estelar, deberá enfrentarse a los prejuicios del mundo que la rodea y descubrir el verdadero alcance de su potencial.A lo largo de la tetralogía, Spensa se embarca en una aventura épica llena de batallas espaciales, misterios cósmicos y revelaciones que desafiarán todo lo que creía saber sobre su gente y el universo. Con el estilo característico de Sanderson, la serie combina acción trepidante, un mundo fascinante y una protagonista inolvidable en un viaje de autodescubrimiento y valentía.«Impresionante, divertida y llena de acción».Publishers Weekly«Nadie es mejor que Sanderson escribiendo combates espaciales… Increíble».Booklist",https://assets.lectulandia.co/b/ab/Brandon%20Sanderson/Escuadron%20La%20saga%20(60)/big.jpg,https://ww3.lectulandia.co/book/escuadron-la-saga/,2026-09-15 02:32:26,Ciencia Ficción
Los monstruos del espacio,A. E. van Vogt,"Ciencia ficción, Novela",N/A,"Ésta es la emocionante novela de un grupo de osados científicos que se lanzaron en la nave espacial Beagle para explorar los secretos del universo y no tardarán en verse envueltos en una desesperada lucha por la vida.A incontables años de luz de la Tierra, en las remotas lejanías entre las estrellas, encontraron fantásticas formas de vida que sobrepasaban las más horrendas pesadillas; un monstruo tentacular y felino que se alimentaba de seres vivos; una raza de seres avimorfos con profundas facultades hipnóticas; una Cosa malvada y aterradora que podía pasar a través de la materia sólida y trató de hacer de la nave su hogar.En sus desesperadas batallas contra estas fuerzas formidables los exploradores se dieron cuenta de básicos errores en sus ciencias terrestres y cuando el único de ellos que sabía las respuestas adecuadas se vio impedido de hacer uso de sus conocimientos, comprendió que también en el espacio, como en la Tierra, el hombre puede ser su propio y más peligroso enemigo.",https://assets.lectulandia.co/b/ab/A%20E%20Van%20Vogt/Los%20monstruos%20del%20espacio%20(7)/big.jpg,https://ww3.lectulandia.co/book/los-monstruos-del-espacio/,2026-09-15 02:32:28,Ciencia Ficción
La utopía de Turing,Harry Harrison,"Ciencia ficción, Novela, Otros",N/A,"La evolución del hombre y la inteligencia artificial, en una asombrosa novela de suspense.¿Qué ocurre cuando uno de los mayores logros tecnológicos: la computadora, se combina con el órgano viviente más evolucionado de la creación: el cerebro humano?Esta fascinante posibilidad es desarrollada por el experto en inteligencia artificial Marvin Minsky y por uno de los escritores de ciencia-ficción más celebrados de la actualidad: Harry Harrison. El resultado de esta colaboración es una novela atrapante donde se exploran los avances científicos más osados a través de una trama de impecable suspense. Todo comienza cuando Brian Delaney, genio de las matemáticas que se encuentra al borde de un descubrimiento trascendental en el campo de la inteligencia artificial, es brutalmente atacado en su laboratorio, donde sus asesinos lo dejan por muerto…Una magnífica historia que nos conduce hasta los límites de la actual tecnología y abre las puertas de un mañana provocativo y escalofriante.",https://assets.lectulandia.co/b/ab/Harry%20Harrison/La%20utopia%20de%20Turing%20(17)/big.jpg,https://ww3.lectulandia.co/book/la-utopia-de-turing/,2026-09-15 02:32:30,Ciencia Ficción
Lo encontrado y lo perdido,Ursula K. Le Guin,"Ciencia ficción, Fantástico, Relato",N/A,"Todas las novelas cortas de Ursula K. Le Guin, ícono de la literatura fantástica, reunidas por primera vez en un solo volumenDesde civilizaciones futuristas hasta reinos de fantasía, estas historias muestran la maestría de Le Guin al imaginar sociedades complejas y personajes profundamente humanos, así como su genio a la hora de tratar temas como el poder, la identidad, la conexión humana o el significado de la vida.Ursula K. Le Guin ha recibido múltiples premios y reconocimientos, desde la Medalla por Contribución Distinguida a las Letras Americanas hasta la Newbery Honor, y premios como el Nébula, el Hugo, el World Fantasy y el PEN/Malamud. A lo largo de los años, su obra ha sido recopilada en diversas ediciones, pero esta es la primera que reúne sus relatos más extensos.Relatos incluidos:1.Más vasto que los imperios y más lento2.Chicas búfalo, ¿no salís esta noche?3.Hernes4.La cuestión de Seggri5.Un pescador del Mar Interior6.El día del perdón7.Un hombre del pueblo8.La liberación de una mujer9.Música Antigua y las mujeres esclavas10.El descubridor11.En el Gran Pantano12.Dragónvolador13.Paraísos perdidos",https://assets.lectulandia.co/b/ab/Ursula%20K%20Le%20Guin/Lo%20encontrado%20y%20lo%20perdido%20(28)/big.jpg,https://ww3.lectulandia.co/book/lo-encontrado-y-lo-perdido/,2026-09-15 02:32:33,Ciencia Ficción
Mistborn: Wax & Wayne,Brandon Sanderson,"Ciencia ficción, Fantástico, Novela",Libro 0.1 de:Nacidos de la bruma,"Una serie de tensión, intriga política y mágica. Unmust havede la mano del gran renovador de la fantasía del siglo XXI, Brandon Sanderson.Trescientos años después de los eventos de la Trilogía Mistborn, Scadrial se encuentra al borde de la modernidad: ferrocarriles, canales, iluminación eléctrica, rascacielos… Y aunque la ciencia y tecnología juega un papel importante en el desarrollo de la ciudad, la antigua magia de la alomancia sigue siendo fundamental.Mistborn es la saga que ha convertido a Brandon Sanderson en el gran autor de fantasía del siglo XXI. Más de diez millones de ejemplares vendidos en todo el mundo.",https://assets.lectulandia.co/b/ab/Brandon%20Sanderson/Mistborn%20Wax%20%20Wayne%20(59)/big.jpg,https://ww3.lectulandia.co/book/mistborn-wax-wayne/,2026-09-15 02:32:35,Ciencia Ficción
